CHEMICAL_ID,COMP_ID,                               Group   HMDB_ID,                               Sample   HMDB_ID,BIOCHEMICAL,CAS,CHEMSPIDER,KEGG,MASS,PATHWAY_SORTORDER,PLATFORM,PUBCHEM,RI,SUB_PATHWAY,SUPER_PATHWAY,COMMENT
100009233,52944,,,palmitoylcholine,,133731.0,,342.33666,1403.0,LC/MS Pos Late,151731.0,1482.0,Fatty Acid Metabolism (Acyl Choline),Lipid,palmitoylcholine
100002808,38609,HMDB05017,,pantoprazole,102625-70-7,4517.0,C11806,366.07185,4273.0,LC/MS Pos Late,4679.0,800.0,Drug,Xenobiotics,pantoprazole
1024,1508,HMDB00210,,pantothenate,137-08-6,6361.0,C00864,218.10339,3404.0,LC/MS Neg,6613.0,1498.7,Pantothenate and CoA Metabolism,Cofactors and Vitamins,pantothenate
100000453,18254,HMDB01860,,paraxanthine,611-59-6,4525.0,C13747,181.07201,3579.0,LC/MS Pos Early,4687.0,1810.0,Xanthine Metabolism,Xenobiotics,paraxanthine
100003442,40461,,,paroxetine,110429-49-8,39888.0,D02362,330.15,4274.0,LC/MS Pos Late,43815.0,963.0,Drug,Xenobiotics,paroxetine
980,1361,HMDB00826,,pentadecanoate (15:0),1002-84-2;10002-84-2,13249.0,C16537,241.2173,1125.0,LC/MS Neg,13849.0,5521.0,Long Chain Fatty Acid,Lipid,pentadecanoate (15:0)
100010955,57564,HMDB59586,,perfluorooctanesulfonic acid (PFOS),1763-23-1,67068.0,C18142,498.93021,4558.0,LC/MS Polar,74483.0,662.0,Chemical,Xenobiotics,perfluorooctanesulfonic acid (PFOS)
100006679,52747,HMDB60014,,phenol glucuronide,17685-05-1,78692.0,,269.06667000000004,141.0,LC/MS Neg,87235.0,1800.0,Tyrosine Metabolism,Amino Acid,phenol glucuronide
100001510,32553,HMDB60015,,phenol sulfate,937-34-8,67018.0,C02180,172.9914,140.0,LC/MS Neg,74426.0,2156.0,Tyrosine Metabolism,Amino Acid,phenol sulfate
100000011,57745,HMDB00209,,phenylacetate,103-82-2,10181341.0,C07086,91.05535,118.0,LC/MS Neg,999.0,2150.0,Phenylalanine Metabolism,Amino Acid,phenylacetate
100006108,48425,,,phenylacetylcarnitine,287108-21-8,,,280.15434,862.0,LC/MS Pos Early,101724840.0,3092.0,Acetylated Peptides,Peptide,phenylacetylcarnitine
100001417,35126,HMDB06344,,phenylacetylglutamine,28047-15-6,270643.0,C04148,263.10373,865.0,LC/MS Neg,92258.0,2330.0,Acetylated Peptides,Peptide,phenylacetylglutamine
460,64,HMDB00159,,phenylalanine,63-91-2,5910.0,C00079,166.08626,109.0,LC/MS Pos Early,6140.0,2878.0,Phenylalanine Metabolism,Amino Acid,phenylalanine
100003588,41370,HMDB28995,,phenylalanylglycine,721-90-4,88678.0,,223.10772000000003,690.0,LC/MS Pos Early,98207.0,2898.0,Dipeptide,Peptide,phenylalanylglycine
100000774,22130,HMDB00779,,phenyllactate (PLA),828-01-3,3715.0,C05607,165.05571,114.0,LC/MS Neg,3848.0,2208.0,Phenylalanine Metabolism,Amino Acid,phenyllactate (PLA)
241,566,HMDB00205,,phenylpyruvate,156-06-9,972.0,C00166,163.04007,113.0,LC/MS Neg,997.0,2515.0,Phenylalanine Metabolism,Amino Acid,phenylpyruvate
461,42109,HMDB01429,,phosphate,7664-38-2,1032.0,C00009,98.98418000000001,1093.0,LC/MS Pos Early,1061.0,576.0,Oxidative Phosphorylation,Energy,phosphate
1026,1600,HMDB00224,,phosphoethanolamine,1071-23-4,990.0,C00346,142.02638000000002,1624.0,LC/MS Pos Early,1015.0,700.0,Phospholipid Metabolism,Lipid,phosphoethanolamine
466,598,HMDB00801,,phytanate,14721-66-5,10140204.0,C01607,311.29555,3874.0,LC/MS Neg,26840.0,5908.0,Food Component/Plant,Xenobiotics,phytanate
1022,1512,HMDB02243,,picolinate,98-98-6,993.0,C10164,124.03931000000001,220.0,LC/MS Pos Early,1018.0,910.0,Tryptophan Metabolism,Amino Acid,picolinate
100009407,53224,,,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),,,,304.17547,1372.0,LC/MS Pos Early,,2773.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)
1025,1444,HMDB00070,,pipecolate,4043-87-2,826.0,C00408,130.08626,103.0,LC/MS Pos Early,849.0,2200.0,Lysine Metabolism,Amino Acid,pipecolate
100001267,33935,HMDB29377,,piperine,94-62-2,553590.0,C03882,286.14377,3879.0,LC/MS Pos Late,638024.0,1168.0,Food Component/Plant,Xenobiotics,piperine
100001589,35432,HMDB41993,,pivaloylcarnitine (C5),98299-38-8,112688.0,,246.16998999999998,4284.0,LC/MS Pos Early,126894.0,3005.0,Drug,Xenobiotics,pivaloylcarnitine (C5)
100002067,32619,,,pregn steroid monosulfate C21H34O5S*,1247-64-9,13465233.0,,397.20541000000003,2503.0,LC/MS Neg,,5000.0,Progestin Steroids,Lipid,pregn steroid monosulfate C21H34O5S*
100003470,40708,HMDB10318,,pregnanediol-3-glucuronide,1852-49-9,110346.0,,495.29634000000004,2496.0,LC/MS Neg,123796.0,5145.0,Progestin Steroids,Lipid,pregnanediol-3-glucuronide
100006173,48394,,,pregnanolone/allopregnanolone sulfate,,,,397.20541000000003,2501.0,LC/MS Neg,,5160.0,Progestin Steroids,Lipid,pregnanolone/allopregnanolone sulfate
100001993,32562,,,pregnen-diol disulfate C21H34O8S2*,,,,238.07747,2502.0,LC/MS Neg,,3868.0,Progestin Steroids,Lipid,pregnen-diol disulfate C21H34O8S2*
100002129,38170,HMDB00774,,pregnenolone sulfate,1247-64-9,94802.0,,395.18976000000004,2463.0,LC/MS Neg,105074.0,5100.0,Pregnenolone Steroids,Lipid,pregnenolone sulfate
477,38271,HMDB00795,,pristanate,1189-37-3,110458.0,,297.2799,1247.0,LC/MS Neg,123929.0,5773.0,"Fatty Acid, Branched",Lipid,pristanate
100001167,35127,HMDB06695,,pro-hydroxy-pro,18684-24-7,9847785.0,,229.11829,370.0,LC/MS Pos Early,11673055.0,2128.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,pro-hydroxy-pro
480,1898,HMDB00162,,proline,147-85-3,128566.0,C00148,116.07061000000002,357.0,LC/MS Pos Early,145742.0,1603.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,proline
100003674,40703,HMDB11178,,prolylglycine,2578-57-6,4932143.0,,173.09207,708.0,LC/MS Pos Early,6426709.0,2136.0,Dipeptide,Peptide,prolylglycine
100001162,32452,HMDB00824,,propionylcarnitine (C3),17298-37-2,96904.0,C03017,218.13869,1328.0,LC/MS Pos Early,107738.0,2590.0,Fatty Acid Metabolism (also BCAA Metabolism),Lipid,propionylcarnitine (C3)
100001150,31932,HMDB00783,,propionylglycine,21709-90-0,89122.0,,130.05096,1329.0,LC/MS Neg,98681.0,960.0,Fatty Acid Metabolism (also BCAA Metabolism),Lipid,propionylglycine
100006205,48480,HMDB32574,,propyl 4-hydroxybenzoate,94-13-3,6907.0,D01422,179.07136,3554.0,LC/MS Neg,7175.0,4794.0,Benzoate Metabolism,Xenobiotics,propyl 4-hydroxybenzoate
100006264,48460,,,propyl 4-hydroxybenzoate sulfate,162338-10-5,48063224.0,,259.02817999999996,3555.0,LC/MS Neg,,3971.0,Benzoate Metabolism,Xenobiotics,propyl 4-hydroxybenzoate sulfate
100002738,39586,HMDB01943,,pseudoephedrine,90-82-4,6761.0,C02765,166.12264,4288.0,LC/MS Pos Early,7028.0,3041.0,Drug,Xenobiotics,pseudoephedrine
821,33442,HMDB00767,,pseudouridine,1445-07-4,21403010.0,C02067,243.06226,3319.0,LC/MS Neg,15047.0,1100.0,"Pyrimidine Metabolism, Uracil containing",Nucleotide,pseudouridine
100015780,57703,,,pyridostigmine,155-97-5,,,181.09716,4405.0,LC/MS Pos Early,,2517.0,Drug,Xenobiotics,pyridostigmine
100001121,31555,HMDB00017,,pyridoxate,82-82-6,6467.0,C00847,182.04588,3491.0,LC/MS Neg,6723.0,2185.0,Vitamin B6 Metabolism,Cofactors and Vitamins,pyridoxate
100001540,46225,,,pyroglutamine*,2353-44-8,118562.0,,129.06586000000001,49.0,LC/MS Pos Early,134508.0,1900.0,Glutamate Metabolism,Amino Acid,pyroglutamine*
100001767,48428,HMDB33143,,pyrraline,74509-14-1,19980286.0,,253.11937999999998,3966.0,LC/MS Neg,122228.0,2304.0,Food Component/Plant,Xenobiotics,pyrraline
823,48990,HMDB00243,,pyruvate,127-17-3,96901.0,C00022,87.00877,894.0,LC/MS Polar,1060.0,1083.0,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",Carbohydrate,pyruvate
100002809,39787,HMDB05021,,quetiapine,111974-69-7,4827.0,C07397,384.17402999999996,4289.0,LC/MS Pos Late,5002.0,874.0,Drug,Xenobiotics,quetiapine
100000442,18335,HMDB03072,,quinate,77-95-2,10246715.0,C00296,191.05611000000002,3889.0,LC/MS Polar,6508.0,2432.9,Food Component/Plant,Xenobiotics,quinate
100002968,39767,,,quinine,130-95-0,2010267.0,,325.19106,4291.0,LC/MS Pos Late,2728270.0,721.0,Drug,Xenobiotics,quinine
182,1899,HMDB00232,,quinolinate,89-00-9,1037.0,C03722,166.01458,3373.0,LC/MS Polar,1066.0,3000.0,Nicotinate and Nicotinamide Metabolism,Cofactors and Vitamins,quinolinate
498,1806,HMDB00305,,retinol (Vitamin A),68-26-8,393012.0,C00473,269.22639,3480.0,LC/MS Pos Late,445354.0,1636.0,Vitamin A Metabolism,Cofactors and Vitamins,retinol (Vitamin A)
100000406,15772,HMDB00508,,ribitol,488-81-3,10254628.0,C00474,151.06118999999998,913.0,LC/MS Polar,6912.0,1789.6,Pentose Metabolism,Carbohydrate,ribitol
500,1827,HMDB00244,,riboflavin (Vitamin B2),83-88-5,431981.0,C00255,255.08872999999997,3401.0,LC/MS Neg,493570.0,3160.0,Riboflavin Metabolism,Cofactors and Vitamins,riboflavin (Vitamin B2)
100001007,27731,HMDB00867,,ribonate,5336-08-03 00:00:00,4574162.0,C01685,165.04046,914.0,LC/MS Polar,5460677.0,2425.0,Pentose Metabolism,Carbohydrate,ribonate
914,1471,HMDB00283,,ribose,50-69-1,4470639.0,C00121,195.05103,912.0,LC/MS Polar,5779.0,1508.2,Pentose Metabolism,Carbohydrate,ribose
1387,12380,HMDB14878,,riluzole,1744-22-5,4892.0,C07937,233.00019,4295.0,LC/MS Neg,5070.0,5087.0,Drug,Xenobiotics,riluzole
35,42370,HMDB01301,,S-1-pyrroline-5-carboxylate,2906-39-0,10140206.0,C04322,114.05496000000001,57.0,LC/MS Pos Early,1196.0,1528.0,Glutamate Metabolism,Amino Acid,S-1-pyrroline-5-carboxylate
197,42382,HMDB00939,,S-adenosylhomocysteine (SAH),979-92-0,16788012.0,C00021,383.11431,321.0,LC/MS Neg,439155.0,1832.4,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-adenosylhomocysteine (SAH)
100004509,43239,HMDB34323,,S-allylcysteine,21593-77-1,88744.0,,162.05833,3897.0,LC/MS Pos Early,98280.0,2690.0,Food Component/Plant,Xenobiotics,S-allylcysteine
100002324,47897,HMDB29415,,S-carboxymethyl-L-cysteine,638-23-3,1050.0,C03727,180.03251,4302.0,LC/MS Pos Early,1080.0,1490.0,Drug,Xenobiotics,S-carboxymethyl-L-cysteine
100002749,39592,HMDB02108,,S-methylcysteine,1187-84-4,22826.0,,134.02812,329.0,LC/MS Neg,24417.0,880.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-methylcysteine
100002927,43378,HMDB29432,,S-methylcysteine sulfoxide,6853-87-8,74136.0,,152.03759,330.0,LC/MS Pos Early,82142.0,900.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-methylcysteine sulfoxide
100002183,38127,HMDB38670,,S-methylmethionine,3493-12-07 00:00:00,8351775.0,C05319,164.07398,313.0,LC/MS Pos Early,458.0,2555.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,S-methylmethionine
100000870,21151,HMDB29723,,saccharin,81-07-2,4959.0,D01085,181.99173000000002,3894.0,LC/MS Neg,5143.0,2000.0,Food Component/Plant,Xenobiotics,saccharin
501,1515,HMDB01895,,salicylate,69-72-7,331.0,C00805,137.02421999999999,4299.0,LC/MS Polar,338.0,802.0,Drug,Xenobiotics,salicylate
100001332,33384,,,salicyluric glucuronide*,,21403117.0,,370.07797,4099.0,LC/MS Neg,,1463.0,Drug,Xenobiotics,salicyluric glucuronide*
1023,1516,HMDB00271,,sarcosine,107-97-1,1057.0,C00213,90.05496,4.0,LC/MS Pos Early,1088.0,1280.0,"Glycine, Serine and Threonine Metabolism",Amino Acid,sarcosine
100001211,32398,HMDB00792,,sebacate (decanedioate),111-20-6,5004.0,C08277,201.11323000000002,1269.0,LC/MS Neg,5192.0,1788.0,"Fatty Acid, Dicarboxylate",Lipid,sebacate (decanedioate)
503,1648,HMDB00187,,serine,56-45-1,5736.0,C00065,106.04987,9.0,LC/MS Pos Early,5951.0,1239.0,"Glycine, Serine and Threonine Metabolism",Amino Acid,serine
504,2342,HMDB00259,,serotonin,153-98-0,5013.0,C00780,177.10224,221.0,LC/MS Pos Early,5202.0,2550.0,Tryptophan Metabolism,Amino Acid,serotonin
100006780,54791,,,silibinin,22888-70-6,29263.0,D08515,481.11402000000004,4388.0,LC/MS Neg,31553.0,3655.0,Drug,Xenobiotics,silibinin
100008964,52954,,,sitagliptin,486460-32-6,9481667.0,,468.11119,4304.0,LC/MS Neg,11306691.0,4485.0,Drug,Xenobiotics,sitagliptin
50,485,HMDB01257,,spermidine,124-20-9,1071.0,C00315,146.16518,388.0,LC/MS Pos Early,1102.0,3355.0,Polyamine Metabolism,Amino Acid,spermidine
100001876,52605,HMDB01383,,sphinganine-1-phosphate,19794-97-9,505.0,,382.27169,2269.0,LC/MS Pos Late,520.0,1431.0,Sphingolipid Metabolism,Lipid,sphinganine-1-phosphate
100006314,52433,,,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",121999-58-4,28532779.0,,689.5592,2293.0,LC/MS Pos Late,,2082.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"
100015793,57483,,,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",,,,687.54355,2320.0,LC/MS Pos Late,,1837.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d17:2/16:0, d18:2/15:0)*"
100009027,57473,HMDB12087,,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",,24846878.0,,733.6218,2319.0,LC/MS Pos Late,,2362.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:0/18:0, d19:0/17:0)*"
100015786,57476,,,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",,,,761.65311,2318.0,LC/MS Pos Late,,2600.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:0/20:0, d16:0/22:0)*"
100004328,42463,HMDB12097,,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",,9608732.0,,675.54355,2291.0,LC/MS Pos Late,11433862.0,1998.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/14:0, d16:1/16:0)*"
100008920,52615,,,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",121999-64-2,,,717.5905,2295.0,LC/MS Pos Late,,2312.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
100002106,37529,HMDB12101,,"sphingomyelin (d18:1/18:1, d18:2/18:0)",108392-10-5,4947837.0,,729.5905,2296.0,LC/MS Pos Late,6443882.0,2167.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/18:1, d18:2/18:0)"
100015787,57475,,,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",,,,745.62178,2322.0,LC/MS Pos Late,,2330.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/19:0, d19:1/18:0)*"
100006290,48490,HMDB12102,,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",,23113477.0,,759.6375,2297.0,LC/MS Pos Late,,2685.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
100006292,48491,,,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",222403-67-0,,,757.6218,2298.0,LC/MS Pos Late,,2383.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
100006293,57481,,,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",,,,755.60615,2312.0,LC/MS Pos Late,,2039.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*"
100009025,52495,,,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",,,,773.65311,2299.0,LC/MS Pos Late,,2793.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*"
100006295,48493,HMDB12104,,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",,29368329.0,,785.65311,2300.0,LC/MS Pos Late,,2666.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*"
100006296,57477,,,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",,,,783.6374599999999,2317.0,LC/MS Pos Late,,2209.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*"
100005986,47153,HMDB12107,,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",94359-13-4,24846874.0,,813.68441,2302.0,LC/MS Pos Late,,3033.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
100015792,57478,,,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",,24846885.0,,829.71571,2316.0,LC/MS Pos Late,,3220.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*"
100005985,47154,,,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",,,,673.5279,2292.0,LC/MS Pos Late,,1860.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/14:0, d18:1/14:1)*"
100004329,42459,,,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,,701.5592,2294.0,LC/MS Pos Late,,2002.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/16:0, d18:1/16:1)*"
100015788,57474,,,sphingomyelin (d18:2/18:1)*,,,,727.57485,2321.0,LC/MS Pos Late,,1904.0,Sphingolipid Metabolism,Lipid,sphingomyelin (d18:2/18:1)*
100015790,57480,,,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",,,,771.63748,2311.0,LC/MS Pos Late,,2330.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/21:0, d16:2/23:0)*"
100008956,52435,,,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",,,,799.66868,2301.0,LC/MS Pos Late,,2845.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
100015791,57482,,,sphingomyelin (d18:2/23:1)*,,,,797.6530799999999,2310.0,LC/MS Pos Late,,2315.0,Sphingolipid Metabolism,Lipid,sphingomyelin (d18:2/23:1)*
100008957,52437,,,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",,,,811.66868,2303.0,LC/MS Pos Late,,2635.0,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
100015789,57479,,,sphingomyelin (d18:2/24:2)*,,,,809.6530799999999,2313.0,LC/MS Pos Late,,2215.0,Sphingolipid Metabolism,Lipid,sphingomyelin (d18:2/24:2)*
297,17747,HMDB00252,,sphingosine,123-78-4,4510275.0,C00319,300.28971,2306.0,LC/MS Pos Late,5353955.0,1393.0,Sphingolipid Metabolism,Lipid,sphingosine
100000626,34445,HMDB00277,,sphingosine 1-phosphate,26993-30-6,4446673.0,C06124,380.25604,2307.0,LC/MS Pos Late,5283560.0,1375.0,Sphingolipid Metabolism,Lipid,sphingosine 1-phosphate
100001296,34384,HMDB04827,,stachydrine,4136-37-2,103115.0,C10172,144.10191,3914.0,LC/MS Pos Early,115244.0,1440.0,Food Component/Plant,Xenobiotics,stachydrine
439,1358,HMDB00827,,stearate (18:0),57-11-4,5091.0,C01530,283.26425,1132.0,LC/MS Neg,5281.0,5872.0,Long Chain Fatty Acid,Lipid,stearate (18:0)
100001229,33969,HMDB06547,,stearidonate (18:4n3),111174-40-4,4471933.0,C16300,275.20165,1164.0,LC/MS Neg,5312508.0,5395.0,Polyunsaturated Fatty Acid (n3 and n6),Lipid,stearidonate (18:4n3)
1538,19503,HMDB01348,,stearoyl sphingomyelin (d18:1/18:0),85187-10-6;85187-10-6,4956085.0,C00550,731.60615,2286.0,LC/MS Pos Late,6453725.0,2400.0,Sphingolipid Metabolism,Lipid,stearoyl sphingomyelin (d18:1/18:0)
100001391,34409,HMDB00848,,stearoylcarnitine (C18),18822-91-8,21233653.0,,428.37344,1361.0,LC/MS Pos Late,6426855.0,1485.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,stearoylcarnitine (C18)
100015759,57464,,,stearoylcholine*,,,,370.36797,1408.0,LC/MS Pos Late,,1520.0,Fatty Acid Metabolism (Acyl Choline),Lipid,stearoylcholine*
100000016,15730,HMDB00893,,suberate (octanedioate),505-48-6,10025.0,C08278,173.08193,1265.0,LC/MS Polar,10457.0,2577.6,"Fatty Acid, Dicarboxylate",Lipid,suberate (octanedioate)
100006627,52990,,,suberoylcarnitine (C8-DC),,,,318.19112,1367.0,LC/MS Pos Early,,2964.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,suberoylcarnitine (C8-DC)
252,1437,HMDB00254,,succinate,110-15-6,1078.0,C00042,117.01933000000001,1077.0,LC/MS Polar,1110.0,3149.0,TCA Cycle,Energy,succinate
100001948,37058,HMDB61717,,succinylcarnitine (C4-DC),256928-74-2,28639166.0,,262.12852000000004,1076.0,LC/MS Pos Early,71464481.0,2291.0,TCA Cycle,Energy,succinylcarnitine (C4-DC)
935,1519,HMDB00258,,sucrose,57-50-1,5768.0,C00089,387.11442,969.0,LC/MS Polar,5988.0,3092.0,Disaccharides and Oligosaccharides,Carbohydrate,sucrose
100002528,46960,HMDB01448,,sulfate*,14808-79-8,1086.0,C00059,96.9601,4463.0,LC/MS Neg,1118.0,616.0,Chemical,Xenobiotics,sulfate*
100006256,48454,,,syringol sulfate,52904-67-3,,,233.01252999999997,3984.0,LC/MS Neg,,2395.0,Food Component/Plant,Xenobiotics,syringol sulfate
100000295,15336,HMDB00956,,tartarate,87-69-4;6106-24-7,852.0,C00898,149.00916,3921.0,LC/MS Neg,444305.0,615.3,Food Component/Plant,Xenobiotics,tartarate
100000840,20693,HMDB35227,,tartronate (hydroxymalonate),80-69-3,44.0,C02287,118.99859,4045.0,LC/MS Neg,45.0,610.0,Bacterial/Fungal,Xenobiotics,tartronate (hydroxymalonate)
512,2125,HMDB00251,,taurine,107-35-7,1091.0,C00245,126.02195,339.0,LC/MS Pos Early,1123.0,660.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,taurine
100001250,33983,HMDB00932,,tauro-beta-muricholate,25696-60-0,147312.0,,514.28439,2612.0,LC/MS Neg,168408.0,4774.0,Primary Bile Acid Metabolism,Lipid,tauro-beta-muricholate
1629,18494,HMDB00951,,taurochenodeoxycholate,6009-98-9,343282.0,C05465,498.28947999999997,2608.0,LC/MS Neg,387316.0,5250.0,Primary Bile Acid Metabolism,Lipid,taurochenodeoxycholate
1648,18497,HMDB00036,,taurocholate,145-42-6,,C05122,514.28439,2605.0,LC/MS Neg,6675.0,5150.0,Primary Bile Acid Metabolism,Lipid,taurocholate
100001990,32807,,,taurocholenate sulfate,,,,279.61422000000005,2652.0,LC/MS Neg,,4750.0,Secondary Bile Acid Metabolism,Lipid,taurocholenate sulfate
1668,12261,HMDB00896,,taurodeoxycholate,207737-97-1,2015539.0,C05463,498.28947999999997,2623.0,LC/MS Neg,2733768.0,5257.4,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholate
100001658,36850,HMDB02580,,taurolithocholate 3-sulfate,64936-83-0,389078.0,C03642,280.62205,2630.0,LC/MS Neg,440071.0,5026.7,Secondary Bile Acid Metabolism,Lipid,taurolithocholate 3-sulfate
100002912,39378,HMDB00874,,tauroursodeoxycholate,14605-22-2,24539842.0,,498.28947999999997,2635.0,LC/MS Neg,9848818.0,5025.0,Secondary Bile Acid Metabolism,Lipid,tauroursodeoxycholate
100001613,35669,HMDB00872,,tetradecanedioate,821-38-5,12630.0,,257.17582999999996,1273.0,LC/MS Neg,13185.0,4000.0,"Fatty Acid, Dicarboxylate",Lipid,tetradecanedioate
100000784,22206,HMDB34365,,theanine,3081-61-6,388498.0,C01047,175.10772,3922.0,LC/MS Pos Early,439378.0,2180.0,Food Component/Plant,Xenobiotics,theanine
100000445,18392,HMDB02825,,theobromine,83-67-0,5236.0,C07480,181.07201,3580.0,LC/MS Pos Early,5429.0,1600.0,Xanthine Metabolism,Xenobiotics,theobromine
100000437,18394,HMDB01889,,theophylline,58-55-9,2068.0,C07130,181.07201,3581.0,LC/MS Pos Early,2153.0,1870.0,Xanthine Metabolism,Xenobiotics,theophylline
100009232,53231,,,thioproline,34592-47-4,84120.0,,134.02703,4600.0,LC/MS Pos Early,93176.0,1250.0,Chemical,Xenobiotics,thioproline
100001022,27738,HMDB00943,,threonate,70753-61-6,133224.0,C01620,135.02989,3417.0,LC/MS Polar,151152.0,2384.0,Ascorbate and Aldarate Metabolism,Cofactors and Vitamins,threonate
564,1284,HMDB00167,,threonine,72-19-5,6051.0,C00188,120.06551999999999,16.0,LC/MS Pos Early,6288.0,1514.0,"Glycine, Serine and Threonine Metabolism",Amino Acid,threonine
100001125,31530,HMDB29068,,threonylphenylalanine,16875-27-7,3313819.0,,265.11938,749.0,LC/MS Neg,4099799.0,2322.0,Dipeptide,Peptide,threonylphenylalanine
100001757,36095,HMDB01878,,thymol sulfate,89-83-8,10709958.0,C09908,229.054,3924.0,LC/MS Neg,,4410.0,Food Component/Plant,Xenobiotics,thymol sulfate
1094,2761,HMDB01918,,thyroxine,51-48-9,5614.0,C01829,775.67944,193.0,LC/MS Neg,5819.0,4808.0,Tyrosine Metabolism,Amino Acid,thyroxine
100001597,35428,HMDB02366,,tiglylcarnitine (C5:1-DC),64191-86-2,17216200.0,,244.15434,286.0,LC/MS Pos Early,22833596.0,2962.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,tiglylcarnitine (C5:1-DC)
1001,32306,HMDB00725,,trans-4-hydroxyproline,51-35-4,5605.0,C01157,132.06552,368.0,LC/MS Pos Early,5810.0,1064.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,trans-4-hydroxyproline
